date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2024-06-22T07:00:00,2024-06-22T07:00:00,4.628,200.078,0.684,2.865,3.59,6.387,0,1.808,0.52,7.758,12.989,50.314,8764.638,0.926,14.64,30.817,12.989,70.34881067,29.65118933
2024-06-22T08:00:00,2024-06-22T08:00:00,4.671,174.866,0.669,2.851,3.578,6.25,0,1.797,0.718,14.964,13.013,55.436,8670.863,1.126,12.962,36.574,13.012,73.75872222,26.24127778
2024-06-22T09:00:00,2024-06-22T09:00:00,4.664,149.749,0.666,2.877,3.561,6.224,0,1.797,0.458,23.349,12.706,57.508,8639.068,1.319,12.774,44.983,12.706,77.9750039,22.0249961
2024-06-22T10:00:00,2024-06-22T10:00:00,4.676,131.748,0.669,2.851,3.506,6.24,0,1.803,0.176,31.095,12.393,58.923,8597.491,1.18,13.061,52.863,12.394,81.0074015,18.9925985
2024-06-22T11:00:00,2024-06-22T11:00:00,4.665,122.007,0.648,2.761,3.489,6.238,0,1.802,0.067,36.125,12.244,63.162,8559.469,1.161,13.199,57.911,12.244,82.54721688,17.45278312
2024-06-22T12:00:00,2024-06-22T12:00:00,4.652,118.71,0.663,2.51,3.48,6.263,0,1.799,0.057,38.996,12.261,63.161,8566.904,1.143,12.606,59.907,12.262,83.00932533,16.99067467
2024-06-22T13:00:00,2024-06-22T13:00:00,4.642,120.361,0.662,2.479,3.491,6.268,0,1.804,0.036,38.843,12.261,54.883,8588.887,1.238,11.896,59.098,12.261,82.8178646,17.1821354
2024-06-22T14:00:00,2024-06-22T14:00:00,4.594,125.719,0.663,2.524,3.519,6.232,0,1.802,0.067,36.082,12.283,60.926,8601.814,1.164,11.775,56.139,12.283,82.04817164,17.95182836
2024-06-22T15:00:00,2024-06-22T15:00:00,4.537,135.26,0.652,2.47,3.539,6.256,0,1.799,0.044,32,12.29,56.806,8618.634,1.112,11.309,51.428,12.29,80.71188675,19.28811325
2024-06-22T16:00:00,2024-06-22T16:00:00,4.513,145.769,0.658,2.52,3.549,6.277,0,1.798,0.15,26.913,12.431,53.835,8640.427,1.42,11.477,46.843,12.432,79.02657107,20.97342893
2024-06-22T17:00:00,2024-06-22T17:00:00,4.51,168.865,0.652,2.501,3.743,6.449,0,1.798,0.218,20.34,12.86,55.87,8909.276,1.705,10.844,39.9,12.86,75.62547384,24.37452616
2024-06-22T18:00:00,2024-06-22T18:00:00,4.557,210.602,0.648,2.648,4.71,6.668,0,1.782,0.555,13.247,14.363,53.531,10002.533,2.177,10.503,33.132,14.363,69.75892199,30.24107801
2024-06-22T19:00:00,2024-06-22T19:00:00,4.616,274.822,0.636,3.01,6.226,7.31,0,1.793,1.541,6.724,17.506,49.997,11880.415,2.333,9.042,25.725,17.506,59.50591011,40.49408989
2024-06-22T20:00:00,2024-06-22T20:00:00,4.661,321.526,0.66,3.228,6.882,7.893,0,1.797,2.789,2.472,20.021,48.331,12833.606,2.217,7.316,19.894,20.021,49.84091194,50.15908806
2024-06-22T21:00:00,2024-06-22T21:00:00,4.697,354.172,0.651,3.137,7.206,7.871,0,1.799,2.999,0.262,20.526,46.194,13168.009,2.059,6.499,16.654,20.526,44.79289941,55.20710059
2024-06-22T22:00:00,2024-06-22T22:00:00,4.73,354.17,0.646,3.055,6.898,7.928,0,1.801,3.202,0.001,20.474,45.156,12857.564,2.175,5.869,15.83,20.475,43.60280953,56.39719047
2024-06-22T23:00:00,2024-06-22T23:00:00,4.735,353.342,0.715,2.891,6.349,7.742,0,1.808,2.419,0,19.032,43.419,12266.28,2.261,5.796,15.683,19.033,45.17513538,54.82486462
2024-06-23T00:00:00,2024-06-23T00:00:00,4.719,360.456,0.683,2.906,6.023,7.261,0,1.842,1.425,0,17.234,42.293,11769.303,2.313,5.48,15.418,17.234,47.21915962,52.78084038
2024-06-23T01:00:00,2024-06-23T01:00:00,4.671,352.029,0.653,2.796,5.418,6.866,0,1.794,0.903,0,15.634,40.749,10868.106,2.4,5.371,15.238,15.634,49.35864214,50.64135786
2024-06-23T02:00:00,2024-06-23T02:00:00,4.609,340.654,0.653,2.717,4.844,6.687,0,1.794,0.251,0,14.229,40.181,10183.45,2.281,6.058,15.665,14.229,52.40181976,47.59818024
2024-06-23T03:00:00,2024-06-23T03:00:00,4.559,326.227,0.665,2.772,4.315,6.656,0,1.793,0.224,0,13.653,39.454,9612.415,2.051,6.431,15.813,13.653,53.6652413,46.3347587
2024-06-23T04:00:00,2024-06-23T04:00:00,4.538,314.82,0.665,2.734,3.704,6.646,0,1.793,0.213,0.011,13.022,39.188,8953.205,1.817,6.317,15.417,13.021,54.21267318,45.78732682
2024-06-23T05:00:00,2024-06-23T05:00:00,4.538,319.664,0.672,2.655,3.742,6.584,0,1.77,0.148,0.527,12.916,39.27,8938.126,1.706,5.619,15.045,12.916,53.80708844,46.19291156
2024-06-23T06:00:00,2024-06-23T06:00:00,4.6,305.768,0.82,2.632,3.725,6.601,0,1.764,0.054,3.259,12.965,41.05,9042.162,1.579,4.536,16.606,12.964,56.15826852,43.84173148
2024-06-23T07:00:00,2024-06-23T07:00:00,4.633,264.879,0.89,2.652,3.703,6.619,0,1.763,0.477,9.21,13.451,43.939,9082.111,1.385,2.956,20.836,13.452,60.76761549,39.23238451
2024-06-23T08:00:00,2024-06-23T08:00:00,4.592,219.945,0.973,2.614,3.69,6.596,0,1.765,0.21,17.149,13.233,48.498,9132.387,1.129,2.804,28.288,13.234,68.12773951,31.87226049
2024-06-23T09:00:00,2024-06-23T09:00:00,4.574,188.664,1.191,2.693,3.699,6.586,0,1.768,0.149,24.825,13.394,52.381,9329.415,0.623,3.341,36.056,13.393,72.91552913,27.08447087
2024-06-23T10:00:00,2024-06-23T10:00:00,4.605,172.741,1.384,2.576,3.777,6.581,0,1.769,0.073,30.687,13.584,55.108,9574.112,0.463,3.51,41.841,13.584,75.49120433,24.50879567
2024-06-23T11:00:00,2024-06-23T11:00:00,4.591,163.7,1.459,2.531,3.834,6.492,0,1.769,0.02,34.562,13.575,58.639,9665.403,0.249,3.536,45.469,13.574,77.00997578,22.99002422
2024-06-23T12:00:00,2024-06-23T12:00:00,4.576,157.921,1.326,2.635,4.069,6.625,0,1.768,0.011,37.114,13.798,59.912,9853.658,0.251,4.023,48.599,13.799,77.88550915,22.11449085
2024-06-23T13:00:00,2024-06-23T13:00:00,4.568,152.601,1.184,2.704,4.075,6.519,0,1.766,0.014,37.849,13.559,58.779,9697.78,0.261,4.609,49.991,13.558,78.66528191,21.33471809
2024-06-23T14:00:00,2024-06-23T14:00:00,4.522,153.354,1.312,2.764,3.824,6.519,0,1.768,0.024,36.662,13.447,57.709,9539.437,0.167,4.645,48.76,13.447,78.38346167,21.61653833
2024-06-23T15:00:00,2024-06-23T15:00:00,4.484,160.545,1.302,2.806,3.74,6.449,0,1.766,0.017,32.996,13.273,54.834,9410.119,0.198,4.856,45.34,13.274,77.35353329,22.64646671
2024-06-23T16:00:00,2024-06-23T16:00:00,4.446,173.747,1.084,2.756,3.848,6.515,0,1.767,0.053,27.798,13.267,52.498,9369.665,0.36,5.301,40.661,13.267,75.39867972,24.60132028
2024-06-23T17:00:00,2024-06-23T17:00:00,4.439,213.071,0.918,2.915,4.851,6.523,0,1.768,0.137,21.212,14.198,52.473,10312.798,0.702,4.935,34.203,14.197,70.66735537,29.33264463
2024-06-23T18:00:00,2024-06-23T18:00:00,4.499,284.617,1.125,3.296,6.491,6.71,0,1.764,0.479,13.862,16.568,51.536,12321.3,0.86,4.206,26.723,16.569,61.72733992,38.27266008
2024-06-23T19:00:00,2024-06-23T19:00:00,4.55,378.019,1.312,3.403,8.521,7.673,0,1.756,1.54,7.317,20.802,49.377,15044.058,0.635,3.09,18.995,20.802,47.72972837,52.27027163
2024-06-23T20:00:00,2024-06-23T20:00:00,4.593,438.131,1.428,3.514,9.271,8.5,0,1.753,2.822,2.615,23.773,48.008,16281.704,0.443,2.224,13.389,23.774,36.02776956,63.97223044
2024-06-23T21:00:00,2024-06-23T21:00:00,4.642,475.867,1.496,3.641,9.96,8.732,0,1.745,3.04,0.264,24.973,46.599,17164.355,0.301,2.249,11.097,24.973,30.76517882,69.23482118
2024-06-23T22:00:00,2024-06-23T22:00:00,4.714,488.424,1.408,3.598,10.167,9.073,0,1.79,2.438,0.001,24.875,47.016,17512.396,0.244,2.423,10.98,24.876,30.62248996,69.37751004
2024-06-23T23:00:00,2024-06-23T23:00:00,4.737,497.284,1.389,3.65,10.158,9.168,0,1.796,1.505,0,24.016,45.213,17533.03,0.202,2.653,11.242,24.016,31.88496228,68.11503772
2024-06-24T00:00:00,2024-06-24T00:00:00,4.715,505.092,1.425,3.666,10.163,8.969,0,1.819,1.099,0,23.475,43.803,17471.119,0.177,2.557,11.115,23.475,32.13356461,67.86643539
2024-06-24T01:00:00,2024-06-24T01:00:00,4.669,521.914,1.43,3.503,10.173,8.813,0,1.799,0.426,0,22.641,44.553,17447.691,0.136,2.481,10.789,22.641,32.27340712,67.72659288
2024-06-24T02:00:00,2024-06-24T02:00:00,4.609,529.095,1.427,3.38,10.127,8.719,0,1.786,0.113,0,22.172,43.893,17357.145,0.114,2.531,10.634,22.172,32.41480217,67.58519783
2024-06-24T03:00:00,2024-06-24T03:00:00,4.576,520.211,1.421,3.491,9.849,8.771,0,1.788,0.193,0,22.023,43.947,17076.696,0.136,2.601,10.804,22.022,32.91293487,67.08706513
2024-06-24T04:00:00,2024-06-24T04:00:00,4.568,502.917,1.474,3.675,9.095,9.042,0,1.787,0.312,0.011,21.71,44.058,16412.804,0.164,2.506,10.924,21.71,33.47429062,66.52570938
2024-06-24T05:00:00,2024-06-24T05:00:00,4.567,490.456,1.6,3.573,9.21,9.614,0,1.76,0.703,0.662,22.887,45.746,16816.33,0.192,2.407,11.401,22.887,33.25069995,66.74930005
2024-06-24T06:00:00,2024-06-24T06:00:00,4.612,430.222,1.645,3.478,9.218,10.092,0,1.765,2.165,4.339,24.886,51.733,17052.605,0.176,2.146,14.751,24.885,37.21616712,62.78383288
2024-06-24T07:00:00,2024-06-24T07:00:00,4.642,364.954,1.71,3.388,9.143,10.033,0,1.772,2.181,12.271,24.839,59.058,17015.092,0.094,1.388,21.783,24.839,46.72257732,53.27742268
2024-06-24T08:00:00,2024-06-24T08:00:00,4.682,295.696,1.572,3.675,8.662,8.969,0,1.78,1.313,22.573,22.295,64.568,15990.451,0.047,0.804,31.781,22.296,58.76990218,41.23009782
2024-06-24T09:00:00,2024-06-24T09:00:00,4.695,227.932,1.224,3.478,7.44,7.404,0,1.782,0.495,33.214,18.344,69.662,13794.628,0.043,0.747,42.177,18.345,69.68870824,30.31129176
2024-06-24T10:00:00,2024-06-24T10:00:00,4.671,169.505,1.151,3.153,5.118,6.773,0,1.779,0.036,41.124,14.856,72.939,10994.602,0.043,1.015,50.006,14.857,77.09479981,22.90520019
2024-06-24T11:00:00,2024-06-24T11:00:00,4.653,152.545,1.141,3.161,4.652,6.729,0,1.785,0.076,45.148,14.382,73.754,10478.693,0.047,1.3,54.309,14.383,79.06160834,20.93839166
2024-06-24T12:00:00,2024-06-24T12:00:00,4.64,148.938,1.061,3.148,4.598,6.728,0,1.791,0.055,46.188,14.233,74.317,10364.266,0.058,1.321,55.355,14.233,79.54676094,20.45323906
2024-06-24T13:00:00,2024-06-24T13:00:00,4.624,153.414,1.069,3.126,4.825,6.694,0,1.805,0.026,45.678,14.419,74.356,10609.571,0.061,1.248,54.737,14.419,79.1500376,20.8499624
2024-06-24T14:00:00,2024-06-24T14:00:00,4.62,158.896,1.022,3.056,5.079,6.695,0,1.805,0.019,44.535,14.62,72.361,10829.416,0.058,1.265,53.534,14.62,78.54858115,21.45141885
2024-06-24T15:00:00,2024-06-24T15:00:00,4.574,170.821,1.176,3.128,5.302,6.697,0,1.811,0.038,41.522,15.024,72.034,11208.543,0.056,1.312,50.592,15.024,77.10314557,22.89685443
2024-06-24T16:00:00,2024-06-24T16:00:00,4.55,199.273,1.658,3.251,5.914,6.981,0,1.808,0.033,36.459,16.394,68,12375.495,0.058,1.39,45.708,16.394,73.60149432,26.39850568
2024-06-24T17:00:00,2024-06-24T17:00:00,4.564,275.573,2.158,3.378,8.651,8.411,0,1.813,0.178,28.396,21.211,64.044,16286.912,0.042,1.511,37.891,21.211,64.11119759,35.88880241
2024-06-24T18:00:00,2024-06-24T18:00:00,4.585,361.783,2.916,3.491,10.674,10.727,0,1.824,1.021,18.313,27.162,61.024,19994.158,0.043,1.671,28.103,27.162,50.85135257,49.14864743
2024-06-24T19:00:00,2024-06-24T19:00:00,4.64,426.621,3.345,3.765,11.351,12.008,0,1.813,2.472,9.012,30.99,59.471,21552.485,0.053,2.059,19.529,30.989,38.65750821,61.34249179
2024-06-24T20:00:00,2024-06-24T20:00:00,4.69,460.133,3.376,4.011,11.319,12.189,0,1.816,3.621,3.098,32.321,57.238,21606.779,0.076,2.761,14.636,32.321,31.1689418,68.8310582
2024-06-24T21:00:00,2024-06-24T21:00:00,4.727,467.108,3.366,3.956,10.978,12.315,0,1.809,3.682,0.309,32.15,54.3,21279.46,0.108,4.305,13.405,32.15,29.42596861,70.57403139
2024-06-24T22:00:00,2024-06-24T22:00:00,4.73,473.57,3.271,3.792,10.935,12.089,0,1.817,1.759,0.001,29.87,53.356,21079.489,0.113,6.007,14.643,29.871,32.8952689,67.1047311
2024-06-24T23:00:00,2024-06-24T23:00:00,4.704,460.187,2.726,3.778,10.854,11.373,0,1.822,0.94,0,27.714,50.515,20268.258,0.117,7.73,16.329,27.715,37.07428935,62.92571065
2024-06-25T00:00:00,2024-06-25T00:00:00,4.64,454.253,1.937,3.689,10.639,10.472,0,1.786,0.096,0,24.93,53.966,18976.608,0.112,8.404,16.845,24.93,40.32315978,59.67684022
2024-06-25T01:00:00,2024-06-25T01:00:00,4.588,450.854,1.641,3.778,10.513,9.93,0,1.786,0.126,0,23.997,52.035,18387.237,0.128,8.293,16.787,23.996,41.16175858,58.83824142
2024-06-25T02:00:00,2024-06-25T02:00:00,4.546,459.955,1.564,3.74,10.753,9.981,0,1.787,0.085,0,24.17,48.883,18600.746,0.141,7.843,16.27,24.17,40.23244313,59.76755687
2024-06-25T03:00:00,2024-06-25T03:00:00,4.522,469.214,1.594,3.681,10.839,10.081,0,1.797,0.049,0,24.359,49.945,18754.071,0.192,7.215,15.61,24.36,39.05429072,60.94570928
2024-06-25T04:00:00,2024-06-25T04:00:00,4.524,480.764,1.942,3.767,10.869,10.192,0,1.806,0.047,0.012,24.856,46.867,19119.636,0.275,6.335,14.913,24.856,37.49905705,62.50094295
2024-06-25T05:00:00,2024-06-25T05:00:00,4.54,478.194,2.312,3.928,10.961,10.539,0,1.803,0.229,0.696,25.843,54.804,19656.967,0.251,5.848,15.263,25.844,37.12992921,62.87007079
2024-06-25T06:00:00,2024-06-25T06:00:00,4.604,435.087,2.561,3.728,10.929,11.255,0,1.804,1.658,4.416,28.206,56.244,20105.426,0.247,5.009,18.004,28.207,38.96042068,61.03957932
2024-06-25T07:00:00,2024-06-25T07:00:00,4.65,378.984,2.7,3.738,10.909,11.317,0,1.803,2.335,12.557,29.064,62.563,20223.889,0.191,3.163,24.299,29.064,45.53529599,54.46470401
2024-06-25T08:00:00,2024-06-25T08:00:00,4.675,320.495,2.305,3.833,10.581,10.596,0,1.805,1.057,23.624,26.344,65.132,19268.575,0.139,1.506,33.777,26.344,56.18170024,43.81829976
2024-06-25T09:00:00,2024-06-25T09:00:00,4.662,234.381,1.973,3.386,7.896,7.83,0,1.806,0.243,34.766,19.748,69.532,15057.434,0.176,1.505,44.495,19.748,69.26046418,30.73953582
2024-06-25T10:00:00,2024-06-25T10:00:00,4.66,170.214,1.959,3.289,5.375,6.848,0,1.804,0.177,43.557,16.164,71.372,11963.433,0.15,2.465,54.121,16.163,77.00330089,22.99669911
2024-06-25T11:00:00,2024-06-25T11:00:00,4.628,149.767,1.842,3.026,4.933,6.71,0,1.803,0.047,49.028,15.334,74.661,11334.924,0.152,3.515,60.349,15.335,79.73812166,20.26187834
2024-06-25T12:00:00,2024-06-25T12:00:00,4.605,140.936,1.753,3.033,4.861,6.634,0,1.802,0.042,51.988,15.091,73.048,11151.689,0.211,4.198,64.035,15.092,80.92686441,19.07313559
2024-06-25T13:00:00,2024-06-25T13:00:00,4.558,140.431,1.915,2.998,4.88,6.551,0,1.798,0.045,52.654,15.188,76.009,11271.498,0.333,4.533,65.076,15.189,81.07643431,18.92356569
2024-06-25T14:00:00,2024-06-25T14:00:00,4.554,141.385,1.799,3.028,4.875,6.514,0,1.799,0.038,50.988,15.024,76.229,11155.276,0.451,4.856,63.877,15.025,80.95739018,19.04260982
2024-06-25T15:00:00,2024-06-25T15:00:00,4.546,153.301,1.746,2.997,5.204,6.528,0,1.8,0.056,46.307,15.334,72.277,11471.721,0.668,4.98,59.498,15.334,79.5087663,20.4912337
2024-06-25T16:00:00,2024-06-25T16:00:00,4.512,171.802,1.706,3.289,5.624,6.552,0,1.8,0.066,39.22,15.748,69.648,11898.238,0.867,5.62,53.508,15.748,77.26117593,22.73882407
2024-06-25T17:00:00,2024-06-25T17:00:00,4.499,207.578,1.859,3.355,6.276,7.044,0,1.8,0.136,29.566,17.116,66.365,12914.271,0.961,6.717,45.098,17.115,72.48967258,27.51032742
2024-06-25T18:00:00,2024-06-25T18:00:00,4.527,291.954,2.138,3.447,8.976,8.794,0,1.801,0.719,18.604,22.428,64.188,16713.359,1.034,7.206,34.818,22.428,60.8217168,39.1782832
2024-06-25T19:00:00,2024-06-25T19:00:00,4.566,361.756,2.306,3.837,10.755,10.485,0,1.801,2.247,8.924,27.594,60.887,19407.515,1.298,7.428,26.053,27.594,48.56375939,51.43624061
2024-06-25T20:00:00,2024-06-25T20:00:00,4.615,394.662,2.544,4.123,10.939,10.758,0,1.803,3.946,3.079,29.99,58.477,19913.134,1.35,7.299,20.466,29.99,40.56207389,59.43792611
2024-06-25T21:00:00,2024-06-25T21:00:00,4.676,410.803,2.556,3.868,10.858,10.95,0,1.801,2.905,0.306,29.069,56.006,19904.181,1.544,8.988,19.382,29.07,40.00247668,59.99752332
2024-06-25T22:00:00,2024-06-25T22:00:00,4.643,393.803,2.492,3.886,10.331,10.723,0,1.804,2.343,0,27.692,53.26,19203.903,1.758,10.785,21.072,27.693,43.21131959,56.78868041
2024-06-25T23:00:00,2024-06-25T23:00:00,4.595,394.307,2.284,3.904,10.466,9.589,0,1.804,1.658,0,25.8,50.649,18742.663,1.805,11.429,21.733,25.801,45.72095763,54.27904237
2024-06-26T00:00:00,2024-06-26T00:00:00,4.613,416.468,2.143,3.388,10.484,9.076,0,1.786,0.263,0,23.752,47.939,18457.01,1.593,10.972,20.566,23.752,46.40552371,53.59447629
2024-06-26T01:00:00,2024-06-26T01:00:00,4.636,440.106,2.244,3.296,10.883,8.979,0,1.788,0.121,0,24.013,46.603,18936.177,1.512,9.57,19.014,24.015,44.1888029,55.8111971
2024-06-26T02:00:00,2024-06-26T02:00:00,4.563,462.173,2.021,3.401,11.174,8.455,0,1.787,0.075,0,23.511,47.184,18861.336,1.121,8.215,17.3,23.512,42.38949329,57.61050671
2024-06-26T03:00:00,2024-06-26T03:00:00,4.512,478.495,2.219,3.591,11.356,8.671,0,1.793,0.186,0,24.224,45.336,19314.975,0.694,7.345,16.142,24.225,39.9881091,60.0118909
2024-06-26T04:00:00,2024-06-26T04:00:00,4.479,489.751,2.284,3.64,11.473,8.81,0,1.791,0.176,0.008,24.534,45.493,19546.323,0.523,6.726,15.376,24.534,38.52668504,61.47331496
2024-06-26T05:00:00,2024-06-26T05:00:00,4.495,476.933,2.325,3.917,11.698,9.543,0,1.787,0.329,0.662,25.682,48.07,20093.449,0.46,6.914,16.448,25.682,39.04106338,60.95893662
2024-06-26T06:00:00,2024-06-26T06:00:00,4.567,433.621,2.379,3.949,11.812,10.471,0,1.785,1.536,4.147,27.982,53.095,20608.984,0.552,6.33,19.545,27.983,41.12312742,58.87687258
2024-06-26T07:00:00,2024-06-26T07:00:00,4.604,384.41,2.44,3.877,11.781,10.536,0,1.787,2.85,11.633,29.394,62.622,20655.782,0.622,3.603,24.339,29.394,45.2961867,54.7038133
2024-06-26T08:00:00,2024-06-26T08:00:00,4.621,342.126,2.393,3.705,11.566,9.944,0,1.791,1.184,21.808,26.878,73.217,20167.758,0.538,1.398,32.07,26.878,54.40388139,45.59611861
2024-06-26T09:00:00,2024-06-26T09:00:00,4.62,270.939,1.745,3.374,10.156,8.073,0,1.789,0.208,32.469,21.971,70.043,17394.084,0.483,1.282,42.228,21.971,65.77672549,34.22327451
2024-06-26T10:00:00,2024-06-26T10:00:00,4.608,200.431,1.38,3.137,7.454,7.047,0,1.808,0.102,40.746,17.791,65.076,13825.394,0.399,2.297,51.187,17.791,74.2077184,25.7922816
2024-06-26T11:00:00,2024-06-26T11:00:00,4.595,168.105,1.4,3.086,6.043,6.949,0,1.818,0.031,45.687,16.24,70.056,12305.148,0.417,3.175,56.96,16.241,77.81314463,22.18685537
2024-06-26T12:00:00,2024-06-26T12:00:00,4.586,161.039,1.309,3.04,5.927,6.935,0,1.815,0.032,47.446,16.018,70.097,12093.631,0.455,3.553,59.08,16.018,78.67053716,21.32946284
2024-06-26T13:00:00,2024-06-26T13:00:00,4.579,160.447,1.239,3.054,5.884,6.892,0,1.812,0.021,47.174,15.848,70.691,11974.458,0.54,3.438,58.785,15.848,78.76542548,21.23457452
2024-06-26T14:00:00,2024-06-26T14:00:00,4.568,169.799,1.207,3.127,6.102,6.803,0,1.812,0.106,44.034,16.029,69.009,12147.863,0.541,3.244,55.514,16.03,77.59420776,22.40579224
2024-06-26T15:00:00,2024-06-26T15:00:00,4.54,214.881,1.295,2.976,8.176,7.242,0,1.812,0.08,38.286,18.605,67.454,14616.521,0.567,3.048,49.417,18.605,72.64855488,27.35144512
2024-06-26T16:00:00,2024-06-26T16:00:00,4.508,254.602,1.637,2.971,8.803,7.548,0,1.847,0.045,30.786,19.881,64.979,15751.516,0.642,3.08,41.987,19.88,67.86655244,32.13344756
2024-06-26T17:00:00,2024-06-26T17:00:00,4.476,327.939,2.315,3.184,11.102,9.126,0,1.847,0.163,22.438,24.553,62.828,19389.827,0.74,3.735,34.573,24.553,58.47342962,41.52657038
2024-06-26T18:00:00,2024-06-26T18:00:00,4.509,373.777,3.121,3.471,11.179,11.847,0,1.851,1.348,13.709,29.346,61.642,21189.934,0.938,4.719,27.346,29.346,48.23608269,51.76391731
2024-06-26T19:00:00,2024-06-26T19:00:00,4.544,403.784,3.463,3.864,10.834,12.742,0,1.845,3.163,6.65,32.046,59.003,21437.775,1.264,4.724,21.046,32.047,39.6398772,60.3601228
2024-06-26T20:00:00,2024-06-26T20:00:00,4.599,432.756,3.493,4.024,10.828,13.132,0,1.844,3.273,2.452,32.57,56.295,21604.024,1.55,4.727,17.352,32.57,34.75822283,65.24177717
2024-06-26T21:00:00,2024-06-26T21:00:00,4.637,441.086,3.361,3.96,10.841,12.991,0,1.847,3.135,0.324,32.176,54.47,21457.947,1.771,5.78,16.472,32.175,33.8602586,66.1397414
2024-06-26T22:00:00,2024-06-26T22:00:00,4.648,442.185,3.237,4.025,10.918,12.484,0,1.843,1.946,0.001,30.428,52.172,21236.764,1.962,6.963,17.599,30.428,36.6439711,63.3560289
2024-06-26T23:00:00,2024-06-26T23:00:00,4.668,451.146,3.081,3.891,11.139,11.493,0,1.848,1.222,0,28.783,51.228,20974.583,1.969,7.181,17.709,28.783,38.09042416,61.90957584
2024-06-27T00:00:00,2024-06-27T00:00:00,4.681,462.322,2.818,3.731,11.121,10.354,0,1.886,0.217,0,26.396,50.535,20352.287,2.22,6.994,17.626,26.396,40.03907137,59.96092863
2024-06-27T01:00:00,2024-06-27T01:00:00,4.669,468.669,2.53,3.845,11.31,10.041,0,1.885,0.134,0,25.901,49.071,20193.108,2.36,6.311,17.185,25.9,39.88627132,60.11372868
2024-06-27T02:00:00,2024-06-27T02:00:00,4.633,478.465,2.35,4.016,11.268,9.857,0,1.893,0.061,0,25.429,54.068,19938.074,2.013,5.58,16.242,25.429,38.97674642,61.02325358
2024-06-27T03:00:00,2024-06-27T03:00:00,4.571,492.1,2.38,4.029,11.296,9.933,0,1.893,0.097,0,25.599,54.558,20022.1,1.473,5.015,15.088,25.599,37.0830978,62.9169022
2024-06-27T04:00:00,2024-06-27T04:00:00,4.51,507.664,2.245,3.836,11.445,9.799,0,1.895,0.06,0.007,25.444,50.074,20020.103,1.045,4.595,13.993,25.444,35.48190785,64.51809215
2024-06-27T05:00:00,2024-06-27T05:00:00,4.49,508.013,2.642,3.929,11.602,9.985,0,1.881,0.261,0.562,26.371,51.357,20572.791,0.856,4.288,14.125,26.371,34.87998815,65.12001185
2024-06-27T06:00:00,2024-06-27T06:00:00,4.57,468.08,3.076,3.927,11.603,10.513,0,1.852,1.555,3.379,28.598,55.817,21093.158,0.742,3.846,16.464,28.599,36.53551694,63.46448306
2024-06-27T07:00:00,2024-06-27T07:00:00,4.608,414.797,3.342,3.773,11.633,10.682,0,1.852,2.879,9.137,30.386,61.744,21412.953,0.937,2.781,21.236,30.388,41.13590578,58.86409422
2024-06-27T08:00:00,2024-06-27T08:00:00,4.621,373.179,3.261,3.417,11.568,10.16,0,1.852,1.363,17.618,28.204,66.491,21078.897,0.87,1.754,28.28,28.204,50.06727569,49.93272431
2024-06-27T09:00:00,2024-06-27T09:00:00,4.626,301.641,2.601,3.521,10.252,8.098,0,1.852,0.614,27.32,23.416,62.98,18325.704,0.791,1.079,37.337,23.417,61.45603582,38.54396418
2024-06-27T10:00:00,2024-06-27T10:00:00,4.634,238.188,1.575,3.259,8.519,7.417,0,1.872,0.145,35.207,19.529,72.473,15374.498,0.671,1.249,45.02,19.528,69.74654521,30.25345479
2024-06-27T11:00:00,2024-06-27T11:00:00,4.622,188.139,1.354,3.139,6.25,7.243,0,1.866,0.084,40.121,16.798,75.5,12675.653,0.884,1.81,50.576,16.797,75.06864768,24.93135232
2024-06-27T12:00:00,2024-06-27T12:00:00,4.606,176.717,1.229,3.073,5.852,7.211,0,1.859,0.011,41.07,16.163,75.845,12118.87,0.991,2.675,52.415,16.162,76.43233154,23.56766846
2024-06-27T13:00:00,2024-06-27T13:00:00,4.573,174.059,1.203,3.009,5.68,7.337,0,1.861,0.019,39.686,16.1,75.33,11962.86,1.263,4.096,52.627,16.1,76.57398111,23.42601889
2024-06-27T14:00:00,2024-06-27T14:00:00,4.539,177.4,1.133,3.031,5.785,7.4,0,1.868,0.027,36.985,16.214,74.605,12049.63,1.571,5.583,51.709,16.213,76.12997262,23.87002738
2024-06-27T15:00:00,2024-06-27T15:00:00,4.489,184.393,0.969,2.996,5.884,7.497,0,1.894,0.069,32.632,16.313,72.819,12057.722,1.698,7.263,49.078,16.313,75.05314187,24.94685813
2024-06-27T16:00:00,2024-06-27T16:00:00,4.455,203.395,0.976,3.222,6.165,7.643,0,1.896,0.147,26.986,16.827,69.763,12424.624,2.602,6.993,44.258,16.827,72.45313907,27.54686093
2024-06-27T17:00:00,2024-06-27T17:00:00,4.421,258.333,1.36,3.466,7.941,8.225,0,1.888,0.422,20.364,19.836,65.939,14869.216,2.883,6.589,37.723,19.836,65.53796974,34.46203026
2024-06-27T18:00:00,2024-06-27T18:00:00,4.416,354.526,2.124,3.651,10.8,9.948,0,1.887,0.953,12.716,25.713,63.741,19241.776,2.413,5.366,28.562,25.712,52.62556657,47.37443343
